img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2007/JPEGImages/004856.jpg,[5],"[[28.0, 1.0, 307.0, 495.0]]"
VOCdevkit/VOC2007/JPEGImages/008281.jpg,"[7, 7]","[[1.0, 55.0, 246.0, 445.0], [154.0, 37.0, 221.0, 461.0]]"
VOCdevkit/VOC2007/JPEGImages/009299.jpg,"[12, 7, 7, 7, 11, 11, 11]","[[88.0, 224.0, 412.0, 109.0], [401.0, 62.0, 99.0, 251.0], [266.0, 65.0, 137.0, 215.0], [1.0, 47.0, 114.0, 261.0], [194.0, 1.0, 31.0, 54.0], [279.0, 1.0, 22.0, 55.0], [14.0, 15.0, 14.0, 39.0]]"
VOCdevkit/VOC2007/JPEGImages/004722.jpg,"[1, 7, 7]","[[71.0, 76.0, 96.0, 210.0], [257.0, 104.0, 110.0, 255.0], [330.0, 110.0, 106.0, 263.0]]"
VOCdevkit/VOC2007/JPEGImages/007398.jpg,"[9, 7]","[[1.0, 1.0, 498.0, 264.0], [344.0, 64.0, 90.0, 216.0]]"
VOCdevkit/VOC2007/JPEGImages/000463.jpg,"[2, 7, 15]","[[196.0, 77.0, 105.0, 88.0], [221.0, 47.0, 62.0, 114.0], [482.0, 42.0, 18.0, 31.0]]"
VOCdevkit/VOC2007/JPEGImages/002340.jpg,"[15, 15]","[[100.0, 136.0, 284.0, 148.0], [107.0, 116.0, 45.0, 19.0]]"
VOCdevkit/VOC2007/JPEGImages/008615.jpg,[19],"[[50.0, 170.0, 68.0, 39.0]]"
VOCdevkit/VOC2007/JPEGImages/002697.jpg,"[10, 10, 10]","[[25.0, 26.0, 191.0, 472.0], [199.0, 42.0, 223.0, 362.0], [241.0, 375.0, 239.0, 123.0]]"
VOCdevkit/VOC2007/JPEGImages/004897.jpg,"[7, 7, 7]","[[181.0, 196.0, 61.0, 137.0], [1.0, 188.0, 27.0, 124.0], [243.0, 212.0, 36.0, 121.0]]"
VOCdevkit/VOC2007/JPEGImages/005559.jpg,[5],"[[105.0, 12.0, 395.0, 363.0]]"
VOCdevkit/VOC2007/JPEGImages/006175.jpg,[7],"[[207.0, 88.0, 88.0, 111.0]]"
VOCdevkit/VOC2007/JPEGImages/000143.jpg,[5],"[[170.0, 46.0, 330.0, 287.0]]"
VOCdevkit/VOC2007/JPEGImages/002994.jpg,"[15, 15]","[[164.0, 280.0, 145.0, 58.0], [67.0, 282.0, 80.0, 46.0]]"
VOCdevkit/VOC2007/JPEGImages/000635.jpg,"[14, 14]","[[154.0, 149.0, 266.0, 193.0], [15.0, 209.0, 25.0, 29.0]]"
VOCdevkit/VOC2007/JPEGImages/001274.jpg,[5],"[[138.0, 196.0, 92.0, 148.0]]"
VOCdevkit/VOC2007/JPEGImages/008968.jpg,[15],"[[86.0, 50.0, 357.0, 282.0]]"
VOCdevkit/VOC2007/JPEGImages/009562.jpg,[10],"[[16.0, 38.0, 339.0, 434.0]]"
VOCdevkit/VOC2007/JPEGImages/001263.jpg,"[6, 6, 8, 12]","[[107.0, 170.0, 92.0, 118.0], [210.0, 156.0, 77.0, 118.0], [417.0, 222.0, 83.0, 132.0], [157.0, 159.0, 109.0, 116.0]]"
VOCdevkit/VOC2007/JPEGImages/007619.jpg,"[6, 6, 6, 7, 0]","[[245.0, 256.0, 97.0, 77.0], [252.0, 219.0, 53.0, 25.0], [135.0, 224.0, 61.0, 35.0], [384.0, 143.0, 56.0, 148.0], [191.0, 202.0, 60.0, 41.0]]"
VOCdevkit/VOC2007/JPEGImages/008387.jpg,"[9, 9, 7, 7, 7, 7, 7, 7, 7, 7]","[[229.0, 69.0, 37.0, 48.0], [256.0, 2.0, 244.0, 370.0], [395.0, 150.0, 70.0, 225.0], [305.0, 169.0, 126.0, 206.0], [232.0, 149.0, 90.0, 212.0], [152.0, 238.0, 178.0, 137.0], [29.0, 215.0, 135.0, 160.0], [279.0, 134.0, 26.0, 33.0], [273.0, 153.0, 38.0, 50.0], [110.0, 115.0, 25.0, 40.0]]"
VOCdevkit/VOC2007/JPEGImages/002330.jpg,"[3, 3]","[[305.0, 154.0, 90.0, 67.0], [33.0, 120.0, 131.0, 60.0]]"
VOCdevkit/VOC2007/JPEGImages/005786.jpg,"[7, 7, 7, 7, 7, 7]","[[358.0, 25.0, 89.0, 287.0], [320.0, 51.0, 70.0, 261.0], [250.0, 41.0, 77.0, 274.0], [192.0, 31.0, 79.0, 287.0], [130.0, 45.0, 70.0, 269.0], [47.0, 47.0, 99.0, 281.0]]"
VOCdevkit/VOC2007/JPEGImages/008466.jpg,[15],"[[212.0, 121.0, 230.0, 109.0]]"
VOCdevkit/VOC2007/JPEGImages/009162.jpg,[6],"[[220.0, 64.0, 241.0, 267.0]]"
VOCdevkit/VOC2007/JPEGImages/002727.jpg,"[18, 7, 7]","[[205.0, 221.0, 108.0, 112.0], [136.0, 85.0, 106.0, 248.0], [209.0, 142.0, 100.0, 184.0]]"
VOCdevkit/VOC2007/JPEGImages/004576.jpg,"[15, 15]","[[30.0, 64.0, 411.0, 181.0], [385.0, 68.0, 112.0, 69.0]]"
VOCdevkit/VOC2007/JPEGImages/006597.jpg,[10],"[[19.0, 17.0, 426.0, 288.0]]"
VOCdevkit/VOC2007/JPEGImages/006488.jpg,"[10, 7]","[[143.0, 185.0, 277.0, 173.0], [245.0, 51.0, 253.0, 308.0]]"
VOCdevkit/VOC2007/JPEGImages/000514.jpg,[4],"[[36.0, 1.0, 464.0, 373.0]]"
VOCdevkit/VOC2007/JPEGImages/005881.jpg,[7],"[[206.0, 79.0, 294.0, 292.0]]"
VOCdevkit/VOC2007/JPEGImages/002056.jpg,"[9, 15]","[[93.0, 139.0, 210.0, 263.0], [331.0, 260.0, 44.0, 121.0]]"
VOCdevkit/VOC2007/JPEGImages/007678.jpg,[13],"[[78.0, 83.0, 342.0, 98.0]]"
VOCdevkit/VOC2007/JPEGImages/001018.jpg,"[8, 8, 6, 6, 6, 6, 6, 6, 6, 12]","[[235.0, 209.0, 265.0, 152.0], [447.0, 218.0, 53.0, 73.0], [344.0, 280.0, 86.0, 95.0], [136.0, 279.0, 107.0, 94.0], [1.0, 266.0, 96.0, 109.0], [101.0, 236.0, 85.0, 132.0], [198.0, 212.0, 46.0, 56.0], [135.0, 209.0, 53.0, 55.0], [212.0, 200.0, 29.0, 44.0], [1.0, 209.0, 138.0, 125.0]]"
VOCdevkit/VOC2007/JPEGImages/002566.jpg,"[9, 15, 15, 15, 7, 7, 7, 7]","[[238.0, 144.0, 129.0, 52.0], [34.0, 181.0, 70.0, 26.0], [425.0, 165.0, 18.0, 15.0], [155.0, 174.0, 48.0, 14.0], [237.0, 170.0, 14.0, 29.0], [182.0, 170.0, 17.0, 29.0], [169.0, 171.0, 13.0, 27.0], [133.0, 181.0, 13.0, 25.0]]"
VOCdevkit/VOC2007/JPEGImages/003493.jpg,[4],"[[137.0, 119.0, 303.0, 115.0]]"
VOCdevkit/VOC2007/JPEGImages/000948.jpg,"[16, 6, 7]","[[413.0, 37.0, 87.0, 129.0], [22.0, 9.0, 262.0, 366.0], [198.0, 89.0, 117.0, 264.0]]"
VOCdevkit/VOC2007/JPEGImages/005369.jpg,[17],"[[310.0, 220.0, 77.0, 35.0]]"
VOCdevkit/VOC2007/JPEGImages/002278.jpg,[9],"[[8.0, 76.0, 478.0, 236.0]]"
VOCdevkit/VOC2007/JPEGImages/002977.jpg,"[10, 10]","[[295.0, 78.0, 138.0, 210.0], [191.0, 116.0, 130.0, 148.0]]"
VOCdevkit/VOC2007/JPEGImages/003695.jpg,[14],"[[1.0, 145.0, 479.0, 138.0]]"
VOCdevkit/VOC2007/JPEGImages/003924.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[64.0, 318.0, 36.0, 78.0], [109.0, 320.0, 39.0, 63.0], [120.0, 337.0, 32.0, 63.0], [159.0, 323.0, 36.0, 35.0], [160.0, 350.0, 34.0, 56.0], [198.0, 248.0, 35.0, 152.0], [55.0, 113.0, 48.0, 86.0], [106.0, 104.0, 38.0, 88.0], [143.0, 116.0, 45.0, 82.0], [188.0, 147.0, 19.0, 47.0], [201.0, 125.0, 41.0, 75.0]]"
VOCdevkit/VOC2007/JPEGImages/001352.jpg,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 15, 7, 7, 7, 7]","[[196.0, 130.0, 21.0, 26.0], [159.0, 114.0, 24.0, 47.0], [13.0, 150.0, 17.0, 25.0], [3.0, 161.0, 23.0, 29.0], [2.0, 167.0, 24.0, 36.0], [1.0, 194.0, 28.0, 44.0], [36.0, 155.0, 15.0, 35.0], [44.0, 159.0, 27.0, 55.0], [65.0, 165.0, 42.0, 51.0], [101.0, 206.0, 31.0, 47.0], [137.0, 239.0, 34.0, 37.0], [45.0, 208.0, 46.0, 67.0], [135.0, 154.0, 33.0, 78.0], [204.0, 184.0, 28.0, 91.0], [233.0, 176.0, 48.0, 99.0], [211.0, 147.0, 27.0, 67.0], [248.0, 139.0, 16.0, 56.0], [270.0, 142.0, 13.0, 57.0], [284.0, 137.0, 19.0, 61.0], [279.0, 147.0, 23.0, 57.0], [305.0, 147.0, 22.0, 52.0], [330.0, 137.0, 14.0, 60.0], [341.0, 147.0, 17.0, 53.0], [350.0, 157.0, 20.0, 89.0], [389.0, 151.0, 26.0, 74.0], [377.0, 141.0, 13.0, 66.0], [415.0, 158.0, 17.0, 102.0], [421.0, 141.0, 17.0, 42.0], [444.0, 139.0, 17.0, 27.0], [472.0, 156.0, 24.0, 29.0], [49.0, 135.0, 193.0, 73.0], [446.0, 163.0, 19.0, 19.0], [482.0, 185.0, 18.0, 90.0], [429.0, 187.0, 57.0, 88.0], [332.0, 244.0, 45.0, 32.0]]"
VOCdevkit/VOC2007/JPEGImages/004105.jpg,"[6, 6, 6, 6, 6, 6, 8, 0]","[[93.0, 271.0, 71.0, 104.0], [2.0, 277.0, 91.0, 98.0], [205.0, 271.0, 91.0, 104.0], [164.0, 304.0, 117.0, 71.0], [316.0, 271.0, 85.0, 97.0], [341.0, 312.0, 150.0, 62.0], [192.0, 245.0, 121.0, 62.0], [121.0, 218.0, 64.0, 82.0]]"
VOCdevkit/VOC2007/JPEGImages/005874.jpg,"[8, 0]","[[153.0, 163.0, 281.0, 168.0], [125.0, 161.0, 34.0, 75.0]]"
VOCdevkit/VOC2007/JPEGImages/000298.jpg,[7],"[[180.0, 32.0, 159.0, 327.0]]"
VOCdevkit/VOC2007/JPEGImages/005131.jpg,[5],"[[76.0, 1.0, 297.0, 374.0]]"
VOCdevkit/VOC2007/JPEGImages/003857.jpg,[6],"[[3.0, 6.0, 372.0, 388.0]]"
VOCdevkit/VOC2007/JPEGImages/007139.jpg,"[17, 7]","[[201.0, 25.0, 212.0, 169.0], [406.0, 227.0, 34.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/000943.jpg,"[6, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7]","[[145.0, 241.0, 355.0, 133.0], [234.0, 135.0, 266.0, 181.0], [305.0, 146.0, 121.0, 121.0], [238.0, 147.0, 118.0, 98.0], [223.0, 149.0, 75.0, 74.0], [76.0, 140.0, 70.0, 126.0], [1.0, 69.0, 177.0, 303.0], [1.0, 291.0, 106.0, 82.0], [330.0, 107.0, 45.0, 52.0], [50.0, 114.0, 51.0, 71.0], [288.0, 110.0, 33.0, 47.0]]"
VOCdevkit/VOC2007/JPEGImages/009879.jpg,"[15, 15, 15, 7]","[[153.0, 184.0, 131.0, 47.0], [462.0, 165.0, 38.0, 79.0], [398.0, 164.0, 100.0, 63.0], [355.0, 162.0, 48.0, 113.0]]"
VOCdevkit/VOC2007/JPEGImages/009079.jpg,"[7, 7, 7, 7]","[[7.0, 36.0, 415.0, 336.0], [3.0, 175.0, 221.0, 200.0], [454.0, 208.0, 46.0, 148.0], [84.0, 4.0, 134.0, 131.0]]"
VOCdevkit/VOC2007/JPEGImages/007865.jpg,"[0, 0, 6, 6, 6]","[[389.0, 192.0, 40.0, 114.0], [53.0, 185.0, 44.0, 126.0], [231.0, 108.0, 83.0, 154.0], [295.0, 105.0, 56.0, 129.0], [200.0, 105.0, 57.0, 132.0]]"
VOCdevkit/VOC2007/JPEGImages/006874.jpg,"[2, 17, 2, 7, 7, 7, 7, 7, 7, 7]","[[242.0, 244.0, 130.0, 82.0], [364.0, 45.0, 37.0, 16.0], [111.0, 168.0, 58.0, 43.0], [202.0, 317.0, 50.0, 58.0], [259.0, 213.0, 62.0, 85.0], [128.0, 151.0, 36.0, 49.0], [71.0, 110.0, 15.0, 51.0], [330.0, 75.0, 11.0, 25.0], [349.0, 73.0, 9.0, 26.0], [356.0, 76.0, 9.0, 22.0]]"
VOCdevkit/VOC2007/JPEGImages/000282.jpg,"[6, 7, 7, 7, 7]","[[335.0, 263.0, 149.0, 110.0], [327.0, 104.0, 149.0, 196.0], [232.0, 57.0, 125.0, 317.0], [3.0, 32.0, 196.0, 342.0], [58.0, 139.0, 238.0, 235.0]]"
VOCdevkit/VOC2007/JPEGImages/000900.jpg,"[3, 3, 3]","[[260.0, 135.0, 82.0, 134.0], [150.0, 172.0, 65.0, 97.0], [101.0, 170.0, 87.0, 82.0]]"
VOCdevkit/VOC2007/JPEGImages/003214.jpg,"[15, 15, 15, 15, 15, 15, 15]","[[230.0, 143.0, 266.0, 77.0], [206.0, 151.0, 139.0, 65.0], [167.0, 161.0, 85.0, 50.0], [137.0, 163.0, 76.0, 47.0], [106.0, 164.0, 78.0, 46.0], [83.0, 167.0, 73.0, 41.0], [68.0, 180.0, 57.0, 27.0]]"
VOCdevkit/VOC2007/JPEGImages/000902.jpg,"[10, 10, 10, 10, 7, 7]","[[71.0, 85.0, 261.0, 229.0], [271.0, 75.0, 228.0, 135.0], [160.0, 34.0, 153.0, 71.0], [351.0, 47.0, 149.0, 35.0], [4.0, 2.0, 154.0, 279.0], [318.0, 2.0, 67.0, 78.0]]"
VOCdevkit/VOC2007/JPEGImages/003620.jpg,[5],"[[74.0, 1.0, 377.0, 256.0]]"
VOCdevkit/VOC2007/JPEGImages/006233.jpg,[7],"[[386.0, 303.0, 37.0, 44.0]]"
VOCdevkit/VOC2007/JPEGImages/004186.jpg,"[9, 9, 15, 15, 15, 15, 15, 15]","[[9.0, 95.0, 393.0, 280.0], [2.0, 25.0, 264.0, 223.0], [281.0, 39.0, 83.0, 45.0], [351.0, 11.0, 61.0, 34.0], [366.0, 29.0, 76.0, 45.0], [442.0, 32.0, 58.0, 61.0], [235.0, 15.0, 56.0, 31.0], [296.0, 2.0, 55.0, 23.0]]"
VOCdevkit/VOC2007/JPEGImages/002307.jpg,"[15, 7]","[[193.0, 119.0, 293.0, 140.0], [351.0, 142.0, 46.0, 33.0]]"
VOCdevkit/VOC2007/JPEGImages/001483.jpg,"[14, 14]","[[171.0, 72.0, 217.0, 231.0], [74.0, 151.0, 79.0, 99.0]]"
VOCdevkit/VOC2007/JPEGImages/005554.jpg,"[18, 18, 18, 18, 7, 7, 7, 7, 7]","[[460.0, 153.0, 40.0, 125.0], [316.0, 157.0, 111.0, 127.0], [207.0, 171.0, 134.0, 153.0], [24.0, 163.0, 186.0, 167.0], [61.0, 72.0, 174.0, 230.0], [225.0, 91.0, 130.0, 186.0], [343.0, 86.0, 102.0, 197.0], [398.0, 6.0, 30.0, 36.0], [362.0, 1.0, 29.0, 32.0]]"
VOCdevkit/VOC2007/JPEGImages/008506.jpg,"[14, 14]","[[10.0, 142.0, 83.0, 110.0], [89.0, 49.0, 368.0, 242.0]]"
VOCdevkit/VOC2007/JPEGImages/002889.jpg,"[7, 7]","[[235.0, 61.0, 74.0, 272.0], [144.0, 68.0, 94.0, 262.0]]"
VOCdevkit/VOC2007/JPEGImages/002261.jpg,"[1, 7]","[[116.0, 133.0, 255.0, 166.0], [259.0, 54.0, 78.0, 254.0]]"
VOCdevkit/VOC2007/JPEGImages/004325.jpg,[17],"[[1.0, 22.0, 188.0, 324.0]]"
VOCdevkit/VOC2007/JPEGImages/001481.jpg,[17],"[[225.0, 161.0, 56.0, 91.0]]"
VOCdevkit/VOC2007/JPEGImages/004495.jpg,"[7, 7, 7, 11]","[[9.0, 77.0, 292.0, 298.0], [220.0, 81.0, 196.0, 294.0], [397.0, 89.0, 103.0, 284.0], [381.0, 148.0, 15.0, 42.0]]"
VOCdevkit/VOC2007/JPEGImages/003597.jpg,[14],"[[9.0, 135.0, 383.0, 264.0]]"
VOCdevkit/VOC2007/JPEGImages/008086.jpg,"[14, 7]","[[114.0, 4.0, 386.0, 313.0], [417.0, 80.0, 19.0, 27.0]]"
VOCdevkit/VOC2007/JPEGImages/002310.jpg,[13],"[[154.0, 30.0, 330.0, 303.0]]"
VOCdevkit/VOC2007/JPEGImages/007417.jpg,"[10, 5, 8]","[[40.0, 67.0, 266.0, 141.0], [304.0, 105.0, 147.0, 106.0], [1.0, 2.0, 498.0, 267.0]]"
VOCdevkit/VOC2007/JPEGImages/004259.jpg,"[8, 6, 7]","[[125.0, 166.0, 225.0, 126.0], [41.0, 228.0, 148.0, 144.0], [172.0, 166.0, 80.0, 137.0]]"
VOCdevkit/VOC2007/JPEGImages/002537.jpg,[10],"[[14.0, 6.0, 434.0, 356.0]]"
VOCdevkit/VOC2007/JPEGImages/001778.jpg,[10],"[[97.0, 39.0, 307.0, 245.0]]"
VOCdevkit/VOC2007/JPEGImages/005358.jpg,"[4, 17]","[[231.0, 131.0, 47.0, 24.0], [15.0, 357.0, 31.0, 10.0]]"
VOCdevkit/VOC2007/JPEGImages/005421.jpg,[7],"[[65.0, 18.0, 301.0, 357.0]]"
VOCdevkit/VOC2007/JPEGImages/009349.jpg,"[3, 7, 7, 7, 7, 7]","[[2.0, 304.0, 147.0, 196.0], [136.0, 74.0, 176.0, 387.0], [280.0, 94.0, 95.0, 406.0], [85.0, 118.0, 34.0, 156.0], [14.0, 115.0, 40.0, 102.0], [40.0, 129.0, 52.0, 170.0]]"
VOCdevkit/VOC2007/JPEGImages/008699.jpg,"[1, 7]","[[148.0, 135.0, 246.0, 230.0], [240.0, 56.0, 72.0, 197.0]]"
VOCdevkit/VOC2007/JPEGImages/005214.jpg,[14],"[[1.0, 14.0, 499.0, 367.0]]"
VOCdevkit/VOC2007/JPEGImages/005859.jpg,[7],"[[2.0, 3.0, 296.0, 372.0]]"
VOCdevkit/VOC2007/JPEGImages/003294.jpg,[1],"[[27.0, 72.0, 305.0, 428.0]]"
VOCdevkit/VOC2007/JPEGImages/000842.jpg,"[10, 7]","[[82.0, 79.0, 418.0, 277.0], [231.0, 2.0, 269.0, 274.0]]"
VOCdevkit/VOC2007/JPEGImages/008772.jpg,[5],"[[8.0, 84.0, 483.0, 289.0]]"
VOCdevkit/VOC2007/JPEGImages/008607.jpg,"[19, 19]","[[5.0, 103.0, 302.0, 212.0], [195.0, 107.0, 245.0, 233.0]]"
VOCdevkit/VOC2007/JPEGImages/004284.jpg,"[15, 15]","[[100.0, 118.0, 112.0, 67.0], [251.0, 104.0, 138.0, 78.0]]"
VOCdevkit/VOC2007/JPEGImages/008932.jpg,"[7, 7, 7, 7, 12]","[[60.0, 126.0, 96.0, 249.0], [139.0, 92.0, 91.0, 283.0], [221.0, 121.0, 90.0, 181.0], [301.0, 81.0, 89.0, 222.0], [199.0, 298.0, 267.0, 77.0]]"
VOCdevkit/VOC2007/JPEGImages/002657.jpg,"[1, 7, 7]","[[212.0, 198.0, 76.0, 66.0], [323.0, 216.0, 11.0, 23.0], [268.0, 353.0, 28.0, 22.0]]"
VOCdevkit/VOC2007/JPEGImages/007123.jpg,[14],"[[86.0, 121.0, 195.0, 156.0]]"
VOCdevkit/VOC2007/JPEGImages/009686.jpg,"[0, 0, 0, 0, 0, 0, 0, 0]","[[24.0, 177.0, 80.0, 121.0], [100.0, 148.0, 77.0, 132.0], [172.0, 184.0, 70.0, 82.0], [243.0, 126.0, 77.0, 129.0], [308.0, 149.0, 68.0, 99.0], [369.0, 157.0, 50.0, 85.0], [414.0, 169.0, 41.0, 44.0], [438.0, 153.0, 56.0, 56.0]]"
VOCdevkit/VOC2007/JPEGImages/005507.jpg,"[18, 18, 18, 7, 7, 7, 7]","[[143.0, 194.0, 32.0, 22.0], [76.0, 206.0, 39.0, 14.0], [223.0, 199.0, 41.0, 22.0], [207.0, 195.0, 20.0, 21.0], [238.0, 171.0, 12.0, 46.0], [243.0, 171.0, 18.0, 46.0], [290.0, 201.0, 19.0, 22.0]]"
VOCdevkit/VOC2007/JPEGImages/007586.jpg,"[14, 7, 7, 7, 7, 7]","[[1.0, 145.0, 240.0, 103.0], [434.0, 222.0, 14.0, 31.0], [320.0, 209.0, 9.0, 36.0], [290.0, 204.0, 8.0, 30.0], [280.0, 203.0, 6.0, 28.0], [271.0, 217.0, 10.0, 17.0]]"
VOCdevkit/VOC2007/JPEGImages/004194.jpg,[17],"[[320.0, 274.0, 81.0, 123.0]]"
VOCdevkit/VOC2007/JPEGImages/001175.jpg,"[7, 7, 16]","[[119.0, 153.0, 248.0, 176.0], [157.0, 169.0, 99.0, 61.0], [360.0, 114.0, 89.0, 73.0]]"
VOCdevkit/VOC2007/JPEGImages/001144.jpg,[4],"[[4.0, 52.0, 496.0, 234.0]]"
VOCdevkit/VOC2007/JPEGImages/005340.jpg,[17],"[[219.0, 18.0, 141.0, 220.0]]"
VOCdevkit/VOC2007/JPEGImages/003628.jpg,"[7, 7, 14]","[[46.0, 164.0, 22.0, 87.0], [13.0, 163.0, 31.0, 95.0], [51.0, 1.0, 397.0, 323.0]]"
VOCdevkit/VOC2007/JPEGImages/004129.jpg,[5],"[[2.0, 34.0, 458.0, 285.0]]"
VOCdevkit/VOC2007/JPEGImages/007614.jpg,[15],"[[24.0, 40.0, 435.0, 291.0]]"
VOCdevkit/VOC2007/JPEGImages/004814.jpg,[5],"[[1.0, 33.0, 499.0, 232.0]]"
VOCdevkit/VOC2007/JPEGImages/007422.jpg,[15],"[[116.0, 135.0, 282.0, 149.0]]"
VOCdevkit/VOC2007/JPEGImages/001009.jpg,"[5, 5]","[[33.0, 11.0, 467.0, 364.0], [4.0, 44.0, 259.0, 272.0]]"
VOCdevkit/VOC2007/JPEGImages/007869.jpg,[13],"[[38.0, 76.0, 331.0, 256.0]]"
VOCdevkit/VOC2007/JPEGImages/009457.jpg,[2],"[[60.0, 46.0, 351.0, 316.0]]"
VOCdevkit/VOC2007/JPEGImages/009711.jpg,"[15, 15, 15, 15, 7, 7]","[[37.0, 59.0, 391.0, 255.0], [422.0, 150.0, 78.0, 71.0], [2.0, 152.0, 47.0, 66.0], [1.0, 130.0, 57.0, 45.0], [315.0, 186.0, 39.0, 117.0], [377.0, 206.0, 42.0, 98.0]]"
VOCdevkit/VOC2007/JPEGImages/003379.jpg,[15],"[[68.0, 114.0, 341.0, 99.0]]"
VOCdevkit/VOC2007/JPEGImages/004872.jpg,"[1, 7]","[[252.0, 131.0, 39.0, 132.0], [237.0, 94.0, 74.0, 118.0]]"
VOCdevkit/VOC2007/JPEGImages/001101.jpg,"[7, 7, 7, 7, 2]","[[143.0, 61.0, 82.0, 150.0], [2.0, 28.0, 215.0, 304.0], [306.0, 79.0, 95.0, 232.0], [370.0, 82.0, 126.0, 248.0], [329.0, 181.0, 171.0, 152.0]]"
VOCdevkit/VOC2007/JPEGImages/004450.jpg,[1],"[[1.0, 1.0, 271.0, 370.0]]"
VOCdevkit/VOC2007/JPEGImages/004652.jpg,[16],"[[79.0, 1.0, 355.0, 215.0]]"
VOCdevkit/VOC2007/JPEGImages/003425.jpg,[10],"[[44.0, 1.0, 364.0, 290.0]]"
VOCdevkit/VOC2007/JPEGImages/004510.jpg,"[16, 6, 6]","[[123.0, 50.0, 121.0, 103.0], [101.0, 199.0, 154.0, 176.0], [422.0, 84.0, 78.0, 275.0]]"
VOCdevkit/VOC2007/JPEGImages/000400.jpg,[5],"[[11.0, 49.0, 321.0, 440.0]]"
VOCdevkit/VOC2007/JPEGImages/003449.jpg,"[16, 11, 11, 16]","[[3.0, 20.0, 118.0, 292.0], [190.0, 241.0, 93.0, 53.0], [107.0, 245.0, 63.0, 53.0], [377.0, 2.0, 123.0, 87.0]]"
VOCdevkit/VOC2007/JPEGImages/003623.jpg,[13],"[[107.0, 22.0, 321.0, 290.0]]"
VOCdevkit/VOC2007/JPEGImages/007078.jpg,"[0, 0, 6, 8]","[[34.0, 127.0, 32.0, 43.0], [132.0, 124.0, 21.0, 27.0], [252.0, 126.0, 123.0, 90.0], [360.0, 153.0, 140.0, 217.0]]"
VOCdevkit/VOC2007/JPEGImages/003663.jpg,"[7, 7]","[[1.0, 43.0, 301.0, 239.0], [298.0, 85.0, 202.0, 193.0]]"
VOCdevkit/VOC2007/JPEGImages/004551.jpg,[10],"[[1.0, 1.0, 492.0, 374.0]]"
VOCdevkit/VOC2007/JPEGImages/000815.jpg,"[4, 4]","[[286.0, 143.0, 195.0, 81.0], [10.0, 104.0, 312.0, 132.0]]"
VOCdevkit/VOC2007/JPEGImages/000219.jpg,[2],"[[120.0, 333.0, 190.0, 131.0]]"
VOCdevkit/VOC2007/JPEGImages/002653.jpg,[17],"[[2.0, 12.0, 454.0, 363.0]]"
VOCdevkit/VOC2007/JPEGImages/002586.jpg,[13],"[[58.0, 1.0, 315.0, 436.0]]"
VOCdevkit/VOC2007/JPEGImages/003056.jpg,"[12, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 8, 6]","[[274.0, 255.0, 94.0, 78.0], [259.0, 244.0, 27.0, 86.0], [278.0, 248.0, 30.0, 82.0], [352.0, 252.0, 14.0, 10.0], [331.0, 239.0, 25.0, 14.0], [329.0, 262.0, 26.0, 19.0], [328.0, 285.0, 28.0, 20.0], [324.0, 308.0, 30.0, 20.0], [358.0, 285.0, 32.0, 53.0], [359.0, 337.0, 35.0, 38.0], [325.0, 345.0, 26.0, 30.0], [63.0, 245.0, 77.0, 84.0], [46.0, 232.0, 51.0, 34.0]]"
VOCdevkit/VOC2007/JPEGImages/003223.jpg,[17],"[[136.0, 230.0, 94.0, 69.0]]"
VOCdevkit/VOC2007/JPEGImages/001466.jpg,[15],"[[2.0, 114.0, 450.0, 150.0]]"
VOCdevkit/VOC2007/JPEGImages/003554.jpg,[4],"[[75.0, 126.0, 361.0, 124.0]]"
VOCdevkit/VOC2007/JPEGImages/008138.jpg,[13],"[[47.0, 44.0, 343.0, 200.0]]"
VOCdevkit/VOC2007/JPEGImages/000850.jpg,[13],"[[213.0, 71.0, 121.0, 138.0]]"
VOCdevkit/VOC2007/JPEGImages/004274.jpg,"[16, 0]","[[272.0, 5.0, 228.0, 293.0], [1.0, 1.0, 269.0, 297.0]]"
VOCdevkit/VOC2007/JPEGImages/004457.jpg,"[7, 7, 7]","[[409.0, 78.0, 91.0, 297.0], [5.0, 49.0, 154.0, 326.0], [154.0, 118.0, 154.0, 257.0]]"
VOCdevkit/VOC2007/JPEGImages/004370.jpg,"[11, 7, 7]","[[207.0, 157.0, 35.0, 44.0], [106.0, 59.0, 298.0, 273.0], [3.0, 2.0, 258.0, 328.0]]"
VOCdevkit/VOC2007/JPEGImages/009620.jpg,"[4, 15]","[[4.0, 59.0, 495.0, 205.0], [58.0, 283.0, 61.0, 46.0]]"
VOCdevkit/VOC2007/JPEGImages/007468.jpg,[15],"[[3.0, 1.0, 490.0, 358.0]]"
VOCdevkit/VOC2007/JPEGImages/009609.jpg,"[13, 7]","[[213.0, 90.0, 187.0, 85.0], [2.0, 96.0, 347.0, 123.0]]"
VOCdevkit/VOC2007/JPEGImages/000672.jpg,[15],"[[12.0, 91.0, 483.0, 216.0]]"
